Unnamed: 0,Datetime1,DAYTON_MW,Datetime
5619,18,28.8,2022-08-26 03:00:00
3097,8,26.067,2022-05-13 01:00:00
3976,1,24.667,2022-06-18 16:00:00
5964,8,26.633,2022-09-09 12:00:00
6571,15,26.233,2022-10-04 19:00:00
4731,12,23.567,2022-07-20 03:00:00
5282,17,26.133,2022-08-12 02:00:00
1408,19,27.5,2022-03-03 16:00:00
1845,0,28.633,2022-03-21 21:00:00
1798,1,27.833,2022-03-19 22:00:00
3957,6,27.767,2022-06-17 21:00:00
1475,14,11.6,2022-03-06 11:00:00
35,12,9.9,2022-01-05 11:00:00
444,13,8.533,2022-01-22 12:00:00
2359,12,31.033,2022-04-12 07:00:00
3654,19,28.967,2022-06-05 06:00:00
3179,18,29.8,2022-05-16 11:00:00
1286,17,11.3,2022-02-26 14:00:00
4936,7,25.233,2022-07-28 16:00:00
4445,14,9.75,2022-07-08 05:00:00
3416,15,12.767,2022-05-26 08:00:00
2137,6,24.75,2022-04-03 01:00:00
2636,1,25.233,2022-04-23 20:00:00
4016,17,10.0,2022-06-20 08:00:00
6446,10,22.014,2022-09-29 14:00:00
1681,4,21.967,2022-03-15 01:00:00
6007,3,25.517,2022-09-11 07:00:00
1692,15,29.05,2022-03-15 12:00:00
4914,9,24.76,2022-07-27 18:00:00
5307,18,22.917,2022-08-13 03:00:00
3635,0,17.633,2022-06-04 11:00:00
372,13,22.85,2022-01-19 12:00:00
5117,20,29.2,2022-08-05 05:00:00
140,21,23.5,2022-01-09 20:00:00
4419,12,22.171,2022-07-07 03:00:00
6211,15,25.167,2022-09-19 19:00:00
5479,22,23.583,2022-08-20 07:00:00
714,21,10.4,2022-02-02 18:00:00
3188,3,26.267,2022-05-16 20:00:00
5882,22,27.75,2022-09-06 02:00:00
4431,0,21.8,2022-07-07 15:00:00
4655,8,12.117,2022-07-16 23:00:00
406,23,22.433,2022-01-20 22:00:00
20,21,23.1,2022-01-04 20:00:00
1004,23,15.233,2022-02-14 20:00:00
2411,16,32.1,2022-04-14 11:00:00
2545,6,26.633,2022-04-20 01:00:00
2390,19,32.533,2022-04-13 14:00:00
5354,17,22.3,2022-08-15 02:00:00
42,19,15.733,2022-01-05 18:00:00
2830,5,27.467,2022-05-01 22:00:00
3371,18,31.9,2022-05-24 11:00:00
3022,5,25.967,2022-05-09 22:00:00
3364,11,27.867,2022-05-24 04:00:00
4399,16,22.8,2022-07-06 07:00:00
11,11,20.75,2022-01-04 11:00:00
1177,4,22.4,2022-02-22 01:00:00
1947,8,26.833,2022-03-26 03:00:00
2501,10,25.125,2022-04-18 05:00:00
2863,14,33.35,2022-05-03 07:00:00
3865,10,10.033,2022-06-14 01:00:00
1026,21,25.7,2022-02-15 18:00:00
3848,17,28.067,2022-06-13 08:00:00
2989,20,8.133,2022-05-08 13:00:00
961,4,20.45,2022-02-13 01:00:00
2889,16,34.575,2022-05-04 09:00:00
3015,22,8.425,2022-05-09 15:00:00
3338,9,9.433,2022-05-23 02:00:00
4701,6,22.217,2022-07-18 21:00:00
735,18,17.333,2022-02-03 15:00:00
4400,17,23.05,2022-07-06 08:00:00
1440,3,23.8,2022-03-05 00:00:00
2875,2,29.6,2022-05-03 19:00:00
3986,11,11.167,2022-06-19 02:00:00
916,7,20.033,2022-02-11 04:00:00
5562,9,24.22,2022-08-23 18:00:00
4089,18,8.6,2022-06-23 09:00:00
6158,10,21.8,2022-09-17 14:00:00
5364,3,23.317,2022-08-15 12:00:00
2772,17,11.75,2022-04-29 12:00:00
1624,19,9.567,2022-03-12 16:00:00
5284,19,26.04,2022-08-12 04:00:00
821,8,10.9,2022-02-07 05:00:00
1367,2,24.667,2022-03-01 23:00:00
3712,13,27.8,2022-06-07 16:00:00
6067,15,9.433,2022-09-13 19:00:00
850,13,23.4,2022-02-08 10:00:00
1000,19,11.1,2022-02-14 16:00:00
4951,22,28.167,2022-07-29 07:00:00
4114,19,15.5,2022-06-24 10:00:00
1637,8,21.533,2022-03-13 05:00:00
1667,14,18.3,2022-03-14 11:00:00
4589,14,9.56,2022-07-14 05:00:00
3173,12,28.167,2022-05-16 05:00:00
5069,20,18.15,2022-08-03 05:00:00
1347,6,22.5,2022-03-01 03:00:00
5204,11,22.28,2022-08-08 20:00:00
3230,21,8.467,2022-05-18 14:00:00
4680,9,10.067,2022-07-18 00:00:00
5119,22,28.2,2022-08-05 07:00:00
3232,23,8.333,2022-05-18 16:00:00
5454,21,26.133,2022-08-19 06:00:00
703,10,14.1,2022-02-02 07:00:00
5312,23,21.567,2022-08-13 08:00:00
3291,10,24.533,2022-05-21 03:00:00
3673,22,8.433,2022-06-06 01:00:00
2408,13,30.075,2022-04-14 08:00:00
1327,10,22.2,2022-02-28 07:00:00
6207,11,23.667,2022-09-19 15:00:00
5466,9,23.417,2022-08-19 18:00:00
4440,9,18.22,2022-07-08 00:00:00
5784,15,32.283,2022-09-02 00:00:00
986,5,20.25,2022-02-14 02:00:00
6046,18,8.8,2022-09-12 22:00:00
6103,3,23.85,2022-09-15 07:00:00
5521,16,22.54,2022-08-22 01:00:00
4049,2,24.367,2022-06-21 17:00:00
3485,12,11.467,2022-05-29 05:00:00
2474,7,21.933,2022-04-17 02:00:00
3873,18,25.3,2022-06-14 09:00:00
1198,1,24.7,2022-02-22 22:00:00
4181,14,8.767,2022-06-27 05:00:00
1518,9,23.733,2022-03-08 06:00:00
5528,23,21.7,2022-08-22 08:00:00
1799,2,27.6,2022-03-19 23:00:00
1014,9,20.3,2022-02-15 06:00:00
128,9,12.2,2022-01-09 08:00:00
1364,23,26.467,2022-03-01 20:00:00
5761,16,29.433,2022-09-01 01:00:00
4470,15,10.867,2022-07-09 06:00:00
891,6,20.167,2022-02-10 03:00:00
2793,16,11.133,2022-04-30 09:00:00
5597,20,25.45,2022-08-25 05:00:00
4403,20,22.1,2022-07-06 11:00:00
6353,13,26.133,2022-09-25 17:00:00
5716,19,28.917,2022-08-30 04:00:00
3249,16,30.767,2022-05-19 09:00:00
1208,11,23.767,2022-02-23 08:00:00
3868,13,11.5,2022-06-14 04:00:00
5982,2,26.583,2022-09-10 06:00:00
4065,18,10.333,2022-06-22 09:00:00
5702,5,26.2,2022-08-29 14:00:00
1239,18,29.267,2022-02-24 15:00:00
2289,14,14.3,2022-04-09 09:00:00
2740,9,12.1,2022-04-28 04:00:00
275,12,13.933,2022-01-15 11:00:00
4585,10,9.28,2022-07-14 01:00:00
1035,6,20.733,2022-02-16 03:00:00
1229,8,20.733,2022-02-24 05:00:00
1008,3,22.9,2022-02-15 00:00:00
3828,21,25.233,2022-06-12 12:00:00
2532,17,34.7,2022-04-19 12:00:00
4293,6,24.867,2022-07-01 21:00:00
1058,5,21.733,2022-02-17 02:00:00
4943,14,28.967,2022-07-28 23:00:00
281,18,23.4,2022-01-15 17:00:00
1043,14,26.4,2022-02-16 11:00:00
1316,23,14.2,2022-02-27 20:00:00
968,11,21.133,2022-02-13 08:00:00
2381,10,27.975,2022-04-13 05:00:00
5318,5,23.6,2022-08-13 14:00:00
1939,0,28.1,2022-03-25 19:00:00
4782,15,25.85,2022-07-22 06:00:00
1274,5,23.233,2022-02-26 02:00:00
619,22,20.433,2022-01-29 19:00:00
4840,1,22.183,2022-07-24 16:00:00
1742,17,29.933,2022-03-17 14:00:00
1390,1,23.133,2022-03-02 22:00:00
5427,18,24.033,2022-08-18 03:00:00
1579,22,25.567,2022-03-10 19:00:00
1655,2,24.067,2022-03-13 23:00:00
3568,13,10.9,2022-06-01 16:00:00
2352,5,27.7,2022-04-12 00:00:00
2212,9,25.133,2022-04-06 04:00:00
6635,7,24.95,2022-10-07 11:00:00
3178,17,30.3,2022-05-16 10:00:00
3192,7,26.033,2022-05-17 00:00:00
1307,14,28.0,2022-02-27 11:00:00
575,2,21.2,2022-01-27 23:00:00
2360,13,32.333,2022-04-12 08:00:00
1280,11,9.1,2022-02-26 08:00:00
5422,13,24.683,2022-08-17 22:00:00
5518,13,22.4,2022-08-21 22:00:00
1993,6,26.533,2022-03-28 01:00:00
2639,4,27.7,2022-04-23 23:00:00
269,6,19.2,2022-01-15 05:00:00
629,8,13.0,2022-01-30 05:00:00
4935,6,25.183,2022-07-28 15:00:00
3081,16,15.95,2022-05-12 09:00:00
3466,17,10.733,2022-05-28 10:00:00
5817,0,26.917,2022-09-03 09:00:00
4396,13,20.933,2022-07-06 04:00:00
4023,0,17.067,2022-06-20 15:00:00
6319,3,26.067,2022-09-24 07:00:00
2046,11,11.75,2022-03-30 06:00:00
4356,21,9.367,2022-07-04 12:00:00
5234,17,25.2,2022-08-10 02:00:00
2113,6,25.467,2022-04-02 01:00:00
27,4,20.25,2022-01-05 03:00:00
2040,5,21.967,2022-03-30 00:00:00
3928,1,21.967,2022-06-16 16:00:00
6024,20,9.2,2022-09-12 00:00:00
3216,7,26.967,2022-05-18 00:00:00
3814,10,22.9,2022-06-11 22:00:00
129,10,8.767,2022-01-09 09:00:00
4938,9,25.76,2022-07-28 18:00:00
6549,17,30.286,2022-10-03 21:00:00
4599,0,15.629,2022-07-14 15:00:00
13,13,22.75,2022-01-04 13:00:00
5717,20,28.467,2022-08-30 05:00:00
4476,21,22.683,2022-07-09 12:00:00
1525,16,26.233,2022-03-08 13:00:00
2365,18,35.467,2022-04-12 13:00:00
4648,1,25.28,2022-07-16 16:00:00
3052,11,17.6,2022-05-11 04:00:00
4005,6,25.833,2022-06-19 21:00:00
2340,17,30.233,2022-04-11 12:00:00
374,15,23.8,2022-01-19 14:00:00
6263,19,23.617,2022-09-21 23:00:00
5728,7,26.117,2022-08-30 16:00:00
939,6,20.0,2022-02-12 03:00:00
6386,22,25.233,2022-09-27 02:00:00
4573,22,24.7,2022-07-13 13:00:00
2147,16,32.633,2022-04-03 11:00:00
3591,12,16.667,2022-06-02 15:00:00
6050,22,8.367,2022-09-13 02:00:00
5605,4,24.883,2022-08-25 13:00:00
3623,20,12.6,2022-06-03 23:00:00
529,2,20.0,2022-01-26 01:00:00
3714,15,29.25,2022-06-07 18:00:00
4732,13,24.0,2022-07-20 04:00:00
1269,0,25.0,2022-02-25 21:00:00
4281,18,15.733,2022-07-01 09:00:00
1394,5,22.1,2022-03-03 02:00:00
4009,10,10.2,2022-06-20 01:00:00
4390,7,19.867,2022-07-05 22:00:00
1797,0,28.05,2022-03-19 21:00:00
2979,10,9.8,2022-05-08 03:00:00
1441,4,23.5,2022-03-05 01:00:00
4983,6,23.95,2022-07-30 15:00:00
6501,17,11.667,2022-10-01 21:00:00
3811,7,10.9,2022-06-11 19:00:00
1273,4,23.667,2022-02-26 01:00:00
4703,8,9.5,2022-07-18 23:00:00
1712,11,24.3,2022-03-16 08:00:00
955,22,22.1,2022-02-12 19:00:00
6212,16,25.567,2022-09-19 20:00:00
5326,13,24.78,2022-08-13 22:00:00
5891,7,26.533,2022-09-06 11:00:00
6121,21,24.8,2022-09-16 01:00:00
403,20,13.633,2022-01-20 19:00:00
2071,12,28.7,2022-03-31 07:00:00
6337,21,25.0,2022-09-25 01:00:00
1977,14,31.6,2022-03-27 09:00:00
158,15,19.5,2022-01-10 14:00:00
3888,9,10.133,2022-06-15 00:00:00
902,17,9.4,2022-02-10 14:00:00
352,17,24.35,2022-01-18 16:00:00
4540,13,9.18,2022-07-12 04:00:00
4130,11,10.433,2022-06-25 02:00:00
754,13,16.55,2022-02-04 10:00:00
2971,2,23.933,2022-05-07 19:00:00
6642,14,27.56,2022-10-07 18:00:00
2920,23,9.5,2022-05-05 16:00:00
311,0,26.167,2022-01-16 23:00:00
4644,21,17.467,2022-07-16 12:00:00
661,16,7.233,2022-01-31 13:00:00
1989,2,28.5,2022-03-27 21:00:00
3665,14,11.367,2022-06-05 17:00:00
306,19,15.667,2022-01-16 18:00:00
2335,12,12.8,2022-04-11 07:00:00
4790,23,24.117,2022-07-22 14:00:00
2356,9,28.033,2022-04-12 04:00:00
3702,3,26.7,2022-06-07 06:00:00
3804,0,27.6,2022-06-11 12:00:00
1927,10,26.5,2022-03-25 07:00:00
5843,2,26.667,2022-09-04 11:00:00
3427,2,23.467,2022-05-26 19:00:00
749,8,16.367,2022-02-04 05:00:00
3638,3,24.733,2022-06-04 14:00:00
5965,9,26.6,2022-09-09 13:00:00
1266,21,27.367,2022-02-25 18:00:00
5057,8,10.18,2022-08-02 17:00:00
5889,5,27.133,2022-09-06 09:00:00
3595,16,18.567,2022-06-02 19:00:00
2134,3,25.967,2022-04-02 22:00:00
4109,14,12.1,2022-06-24 05:00:00
514,11,21.733,2022-01-25 10:00:00
5958,2,27.4,2022-09-09 06:00:00
409,2,21.233,2022-01-21 01:00:00
5488,7,23.6,2022-08-20 16:00:00
6648,20,26.883,2022-10-08 00:00:00
6598,18,25.76,2022-10-05 22:00:00
5775,6,26.82,2022-09-01 15:00:00
207,16,25.7,2022-01-12 15:00:00
458,3,21.65,2022-01-23 02:00:00
2054,19,10.75,2022-03-30 14:00:00
2430,11,15.8,2022-04-15 06:00:00
250,11,18.233,2022-01-14 10:00:00
5692,19,27.0,2022-08-29 04:00:00
1107,6,21.4,2022-02-19 03:00:00
5406,21,23.8,2022-08-17 06:00:00
1713,12,25.733,2022-03-16 09:00:00
3911,8,10.067,2022-06-15 23:00:00
715,22,14.6,2022-02-02 19:00:00
552,1,18.3,2022-01-27 00:00:00
1439,2,24.1,2022-03-04 23:00:00
2270,19,31.0,2022-04-08 14:00:00
3144,7,26.7,2022-05-15 00:00:00
6370,6,25.2,2022-09-26 10:00:00
1925,8,26.4,2022-03-25 05:00:00
634,13,5.867,2022-01-30 10:00:00
316,5,20.967,2022-01-17 04:00:00
6262,18,23.917,2022-09-21 22:00:00
427,20,11.4,2022-01-21 19:00:00
5424,15,25.54,2022-08-18 00:00:00
105,10,12.167,2022-01-08 09:00:00
3041,0,31.733,2022-05-10 17:00:00
4238,23,22.9,2022-06-29 14:00:00
2169,14,31.433,2022-04-04 09:00:00
1709,8,22.233,2022-03-16 05:00:00
89,18,9.1,2022-01-07 17:00:00
2241,14,22.6,2022-04-07 09:00:00
3174,13,29.067,2022-05-16 06:00:00
4974,21,23.72,2022-07-30 06:00:00
1949,10,27.1,2022-03-26 05:00:00
4044,21,9.667,2022-06-21 12:00:00
2848,23,7.367,2022-05-02 16:00:00
1,1,21.0,2022-01-04 01:00:00
4337,2,24.1,2022-07-03 17:00:00
935,2,21.55,2022-02-11 23:00:00
5707,10,26.1,2022-08-29 19:00:00
2720,13,11.467,2022-04-27 08:00:00
591,18,9.7,2022-01-28 15:00:00
4999,22,24.36,2022-07-31 07:00:00
2936,15,34.067,2022-05-06 08:00:00
2448,5,27.633,2022-04-16 00:00:00
1576,19,27.133,2022-03-10 16:00:00
5841,0,26.7,2022-09-04 09:00:00
213,22,20.933,2022-01-12 21:00:00
778,13,9.575,2022-02-05 10:00:00
3496,13,10.533,2022-05-29 16:00:00
5229,12,24.583,2022-08-09 21:00:00
2043,8,9.1,2022-03-30 03:00:00
6043,15,9.86,2022-09-12 19:00:00
1567,10,23.733,2022-03-10 07:00:00
165,22,14.067,2022-01-10 21:00:00
4702,7,18.4,2022-07-18 22:00:00
3566,11,10.167,2022-06-01 14:00:00
5101,4,24.98,2022-08-04 13:00:00
6342,2,24.95,2022-09-25 06:00:00
2013,2,27.5,2022-03-28 21:00:00
273,10,21.767,2022-01-15 09:00:00
3860,5,25.9,2022-06-13 20:00:00
4167,0,8.567,2022-06-26 15:00:00
5319,6,23.6,2022-08-13 15:00:00
3788,8,26.6,2022-06-10 20:00:00
394,11,12.1,2022-01-20 10:00:00
583,10,12.1,2022-01-28 07:00:00
6654,2,25.7,2022-10-08 06:00:00
6182,10,22.6,2022-09-18 14:00:00
6380,16,29.383,2022-09-26 20:00:00
520,17,24.1,2022-01-25 16:00:00
1763,14,31.667,2022-03-18 11:00:00
1875,6,27.7,2022-03-23 03:00:00
3965,14,11.075,2022-06-18 05:00:00
3344,15,14.267,2022-05-23 08:00:00
2253,2,29.3,2022-04-07 21:00:00
3224,15,30.95,2022-05-18 08:00:00
526,23,20.767,2022-01-25 22:00:00
2946,1,29.433,2022-05-06 18:00:00
4473,18,22.58,2022-07-09 09:00:00
3899,20,9.2,2022-06-15 11:00:00
692,23,16.5,2022-02-01 20:00:00
6304,12,24.4,2022-09-23 16:00:00
4444,13,9.82,2022-07-08 04:00:00
3633,22,9.033,2022-06-04 09:00:00
1050,21,11.233,2022-02-16 18:00:00
590,17,16.8,2022-01-28 14:00:00
519,16,24.0,2022-01-25 15:00:00
3380,3,27.3,2022-05-24 20:00:00
3676,1,23.1,2022-06-06 04:00:00
5494,13,23.886,2022-08-20 22:00:00
1607,2,25.7,2022-03-11 23:00:00
3610,7,25.133,2022-06-03 10:00:00
6367,3,24.9,2022-09-26 07:00:00
1809,12,12.467,2022-03-20 09:00:00
791,2,10.367,2022-02-05 23:00:00
792,3,14.333,2022-02-06 00:00:00
5483,2,24.2,2022-08-20 11:00:00
1855,10,27.85,2022-03-22 07:00:00
1980,17,33.5,2022-03-27 12:00:00
3233,0,15.967,2022-05-18 17:00:00
3598,19,26.967,2022-06-02 22:00:00
933,0,22.367,2022-02-11 21:00:00
3963,12,11.1,2022-06-18 03:00:00
4953,0,27.15,2022-07-29 09:00:00
6192,20,24.017,2022-09-19 00:00:00
4179,12,9.05,2022-06-27 03:00:00
4026,3,24.467,2022-06-20 18:00:00
4116,21,10.025,2022-06-24 12:00:00
988,7,19.733,2022-02-14 04:00:00
5139,18,24.5,2022-08-06 03:00:00
3453,4,25.267,2022-05-27 21:00:00
6087,11,17.2,2022-09-14 15:00:00
3778,22,23.6,2022-06-10 10:00:00
5593,16,26.317,2022-08-25 01:00:00
3093,4,26.52,2022-05-12 21:00:00
3155,18,30.4,2022-05-15 11:00:00
3201,16,32.867,2022-05-17 09:00:00
5378,17,23.52,2022-08-16 02:00:00
1098,21,11.933,2022-02-18 18:00:00
5538,9,22.84,2022-08-22 18:00:00
2844,19,8.867,2022-05-02 12:00:00
886,1,22.267,2022-02-09 22:00:00
6584,4,25.733,2022-10-05 08:00:00
5168,23,22.333,2022-08-07 08:00:00
515,12,17.4,2022-01-25 11:00:00
6152,4,22.98,2022-09-17 08:00:00
4833,18,9.533,2022-07-24 09:00:00
1453,16,28.733,2022-03-05 13:00:00
3553,22,8.6,2022-06-01 01:00:00
3609,6,25.567,2022-06-03 09:00:00
4665,18,19.35,2022-07-17 09:00:00
2506,15,31.0,2022-04-18 10:00:00
2994,1,20.667,2022-05-08 18:00:00
3999,0,29.333,2022-06-19 15:00:00
6321,5,25.933,2022-09-24 09:00:00
906,21,14.1,2022-02-10 18:00:00
28,5,20.1,2022-01-05 04:00:00
2507,16,31.85,2022-04-18 11:00:00
2428,9,20.033,2022-04-15 04:00:00
762,21,10.433,2022-02-04 18:00:00
3747,15,29.667,2022-06-09 03:00:00
4811,20,20.36,2022-07-23 11:00:00
284,21,22.4,2022-01-15 20:00:00
686,17,6.667,2022-02-01 14:00:00
6162,14,22.9,2022-09-17 18:00:00
2353,6,27.433,2022-04-12 01:00:00
5362,1,22.9,2022-08-15 10:00:00
6463,3,24.1,2022-09-30 07:00:00
21,22,22.7,2022-01-04 21:00:00
2752,21,9.033,2022-04-28 16:00:00
885,0,22.567,2022-02-09 21:00:00
917,8,19.433,2022-02-11 05:00:00
1040,11,23.6,2022-02-16 08:00:00
5614,13,27.42,2022-08-25 22:00:00
1265,20,28.533,2022-02-25 17:00:00
4579,4,25.26,2022-07-13 19:00:00
5769,0,27.467,2022-09-01 09:00:00
277,14,14.133,2022-01-15 13:00:00
2084,1,27.8,2022-03-31 20:00:00
1245,0,24.0,2022-02-24 21:00:00
2382,11,28.975,2022-04-13 06:00:00
571,22,14.433,2022-01-27 19:00:00
1435,22,25.6,2022-03-04 19:00:00
3902,23,8.65,2022-06-15 14:00:00
1247,2,23.4,2022-02-24 23:00:00
4681,10,10.25,2022-07-18 01:00:00
3526,19,30.9,2022-05-30 22:00:00
2514,23,27.633,2022-04-18 18:00:00
1007,2,24.133,2022-02-14 23:00:00
4770,3,23.7,2022-07-21 18:00:00
4543,16,12.767,2022-07-12 07:00:00
5017,16,23.986,2022-08-01 01:00:00
5774,5,27.033,2022-09-01 14:00:00
2064,5,27.45,2022-03-31 00:00:00
5263,22,22.12,2022-08-11 07:00:00
1690,13,26.667,2022-03-15 10:00:00
5753,8,25.767,2022-08-31 17:00:00
1985,22,29.767,2022-03-27 17:00:00
294,7,19.167,2022-01-16 06:00:00
1547,14,28.9,2022-03-09 11:00:00
2012,1,26.567,2022-03-28 20:00:00
588,15,13.267,2022-01-28 12:00:00
3329,0,17.3,2022-05-22 17:00:00
2403,8,26.0,2022-04-14 03:00:00
2129,22,28.0,2022-04-02 17:00:00
3998,23,9.733,2022-06-19 14:00:00
5834,17,27.883,2022-09-04 02:00:00
3741,9,25.6,2022-06-08 21:00:00
3508,1,22.767,2022-05-30 04:00:00
2719,12,11.467,2022-04-27 07:00:00
4521,18,19.16,2022-07-11 09:00:00
6185,13,24.043,2022-09-18 17:00:00
6077,1,24.45,2022-09-14 05:00:00
556,5,16.933,2022-01-27 04:00:00
4795,4,23.467,2022-07-22 19:00:00
2469,2,28.0,2022-04-16 21:00:00
3738,6,26.3,2022-06-08 18:00:00
4286,23,24.967,2022-07-01 14:00:00
5489,8,23.32,2022-08-20 17:00:00
1716,15,29.533,2022-03-16 12:00:00
2604,17,18.05,2022-04-22 12:00:00
5500,19,21.283,2022-08-21 04:00:00
1704,3,24.2,2022-03-16 00:00:00
2139,8,24.4,2022-04-03 03:00:00
3239,6,25.5,2022-05-18 23:00:00
2383,12,30.567,2022-04-13 07:00:00
4311,0,22.767,2022-07-02 15:00:00
1285,16,12.833,2022-02-26 13:00:00
5676,3,26.1,2022-08-28 12:00:00
5954,22,15.433,2022-09-09 02:00:00
3930,3,24.733,2022-06-16 18:00:00
5041,16,26.76,2022-08-02 01:00:00
1591,10,8.667,2022-03-11 07:00:00
5901,17,29.817,2022-09-06 21:00:00
2162,7,23.767,2022-04-04 02:00:00
2396,1,28.433,2022-04-13 20:00:00
317,6,20.5,2022-01-17 05:00:00
5981,1,25.567,2022-09-10 05:00:00
3111,22,27.967,2022-05-13 15:00:00
5325,12,24.54,2022-08-13 21:00:00
4036,13,10.967,2022-06-21 04:00:00
795,6,18.267,2022-02-06 03:00:00
3020,3,25.45,2022-05-09 20:00:00
1711,10,23.133,2022-03-16 07:00:00
3387,10,9.5,2022-05-25 03:00:00
36,13,9.833,2022-01-05 12:00:00
4549,22,20.65,2022-07-12 13:00:00
913,4,22.433,2022-02-11 01:00:00
3972,21,24.467,2022-06-18 12:00:00
4133,14,10.833,2022-06-25 05:00:00
974,17,25.667,2022-02-13 14:00:00
983,2,21.133,2022-02-13 23:00:00
5444,11,25.9,2022-08-18 20:00:00
1418,5,22.6,2022-03-04 02:00:00
1560,3,26.667,2022-03-10 00:00:00
4135,16,10.65,2022-06-25 07:00:00
5314,1,22.8,2022-08-13 10:00:00
4265,2,23.7,2022-06-30 17:00:00
1355,14,29.467,2022-03-01 11:00:00
6241,21,22.58,2022-09-21 01:00:00
6324,8,25.067,2022-09-24 12:00:00
987,6,20.1,2022-02-14 03:00:00
2682,23,29.533,2022-04-25 18:00:00
5047,22,10.283,2022-08-02 07:00:00
1640,11,23.767,2022-03-13 08:00:00
1290,21,26.5,2022-02-26 18:00:00
3681,6,26.2,2022-06-06 09:00:00
1380,15,11.967,2022-03-02 12:00:00
1933,18,33.0,2022-03-25 13:00:00
4675,4,23.467,2022-07-17 19:00:00
5609,8,24.817,2022-08-25 17:00:00
3160,23,26.5,2022-05-15 16:00:00
2030,19,33.133,2022-03-29 14:00:00
892,7,19.767,2022-02-10 04:00:00
4876,13,25.76,2022-07-26 04:00:00
4069,22,8.567,2022-06-22 13:00:00
4255,16,24.167,2022-06-30 07:00:00
2,2,20.867,2022-01-04 02:00:00
2109,2,26.867,2022-04-01 21:00:00
849,12,22.3,2022-02-08 09:00:00
2737,6,8.733,2022-04-28 01:00:00
2466,23,27.8,2022-04-16 18:00:00
1914,21,27.65,2022-03-24 18:00:00
1596,15,10.8,2022-03-11 12:00:00
1913,20,27.6,2022-03-24 17:00:00
6280,12,26.75,2022-09-22 16:00:00
2736,5,8.833,2022-04-28 00:00:00
726,9,11.3,2022-02-03 06:00:00
53,6,22.6,2022-01-06 05:00:00
1796,23,28.333,2022-03-19 20:00:00
3845,14,27.4,2022-06-13 05:00:00
2553,14,29.033,2022-04-20 09:00:00
2800,23,10.833,2022-04-30 16:00:00
936,3,21.067,2022-02-12 00:00:00
5498,17,11.825,2022-08-21 02:00:00
824,11,7.2,2022-02-07 08:00:00
4321,10,23.05,2022-07-03 01:00:00
3401,0,24.8,2022-05-25 17:00:00
1389,0,23.167,2022-03-02 21:00:00
3564,9,9.4,2022-06-01 12:00:00
884,23,22.8,2022-02-09 20:00:00
4867,4,24.433,2022-07-25 19:00:00
1868,23,31.8,2022-03-22 20:00:00
10,10,19.933,2022-01-04 10:00:00
3415,14,10.6,2022-05-26 07:00:00
1463,2,24.45,2022-03-05 23:00:00
806,17,8.7,2022-02-06 14:00:00
5435,2,24.15,2022-08-18 11:00:00
5747,2,26.4,2022-08-31 11:00:00
4068,21,8.967,2022-06-22 12:00:00
2108,1,27.167,2022-04-01 20:00:00
5627,2,25.817,2022-08-26 11:00:00
6616,12,26.317,2022-10-06 16:00:00
2234,7,26.667,2022-04-07 02:00:00
963,6,19.8,2022-02-13 03:00:00
4494,15,18.883,2022-07-10 06:00:00
2632,21,10.033,2022-04-23 16:00:00
704,11,5.967,2022-02-02 08:00:00
431,0,24.033,2022-01-21 23:00:00
4388,5,24.567,2022-07-05 20:00:00
145,2,25.367,2022-01-10 01:00:00
2033,22,31.4,2022-03-29 17:00:00
5594,17,26.417,2022-08-25 02:00:00
1165,16,28.4,2022-02-21 13:00:00
3500,17,9.95,2022-05-29 20:00:00
2050,15,13.433,2022-03-30 10:00:00
3760,4,26.5,2022-06-09 16:00:00
2624,13,12.9,2022-04-23 08:00:00
4484,5,24.214,2022-07-09 20:00:00
4435,4,23.05,2022-07-07 19:00:00
5309,20,22.917,2022-08-13 05:00:00
5165,20,23.567,2022-08-07 05:00:00
4361,2,19.8,2022-07-04 17:00:00
2424,5,26.55,2022-04-15 00:00:00
1262,17,31.3,2022-02-25 14:00:00
1771,22,27.9,2022-03-18 19:00:00
3511,4,25.067,2022-05-30 07:00:00
271,8,20.55,2022-01-15 07:00:00
4792,1,23.76,2022-07-22 16:00:00
6645,17,28.733,2022-10-07 21:00:00
244,5,19.9,2022-01-14 04:00:00
6471,11,26.4,2022-09-30 15:00:00
4572,21,24.557,2022-07-13 12:00:00
2032,21,32.0,2022-03-29 16:00:00
6144,20,22.3,2022-09-17 00:00:00
5267,2,23.083,2022-08-11 11:00:00
813,0,18.5,2022-02-06 21:00:00
3810,6,16.1,2022-06-11 18:00:00
5412,3,24.383,2022-08-17 12:00:00
1804,7,14.333,2022-03-20 04:00:00
5662,13,26.717,2022-08-27 22:00:00
4346,11,10.167,2022-07-04 02:00:00
2461,18,28.067,2022-04-16 13:00:00
545,18,21.0,2022-01-26 17:00:00
3241,8,23.72,2022-05-19 01:00:00
738,21,11.725,2022-02-03 18:00:00
310,23,22.733,2022-01-16 22:00:00
3521,14,30.4,2022-05-30 17:00:00
1131,6,20.8,2022-02-20 03:00:00
6569,13,25.983,2022-10-04 17:00:00
4111,16,11.633,2022-06-24 07:00:00
2769,14,29.3,2022-04-29 09:00:00
920,11,21.4,2022-02-11 08:00:00
3587,8,24.667,2022-06-02 11:00:00
3959,8,10.767,2022-06-17 23:00:00
38,15,13.033,2022-01-05 14:00:00
4459,4,23.56,2022-07-08 19:00:00
